Identity number	Search word	Text in German	Text in English	Meaning	Displayed meaning	Effective type	Write-protect entry for screens	Variable name	Header or table section?	Change-row EFOP	Insert-row-before-EFOP	Insert-row-after EFOP	Delete-row-before-EFOP	Delete-row-after-EFOP	Select-row EFOP	Move-rows-before EFOP	Move-row validation EFOP	Move-rows-to EFOP	Cancel screen EFOP	Exit screen EFOP	Enter screen EFOP	End of screen EFOP	Screen number	Screen validation EFOP	Footer	Button (after) EFOP	Button (before) EFOP	Exit field EFOP	Field filled EFOP	Field validation EFOP
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Rechnung	Invoice	GL15	always read-only	istrechnung	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Belegnummer	Document number	GL15	always read-only	istbelegnummer	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Rechnungsdatum	Invoice date	GL15	always read-only	istrechnungsdatum	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Datum	Date	GL15	always read-only	istdatum	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Kunde	Customer	GL15	always read-only	istkundegln	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Valutatage	Fixed value days	GL15	always read-only	istvalutatage	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Valutadatum	Fixed value date	GL15	always read-only	istvalutadatum	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Währung	Currency	GL15	always read-only	istland	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Typ Nachricht	Message type	GL15	always read-only	isttypnachricht	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Belegart	Document type	GL15	always read-only	istbelegart	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Belegart	Document type	GL30	always read-only	istbelegartbez	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Auftrag	Sales order	GL15	always read-only	istauftrag	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Auftragsdatum	Sales order date	GL15	always read-only	istauftragsdatum	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Lieferschein	Delivery note	GL15	always read-only	istlieferschein	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Lieferscheindatum	Delivery note date	GL15	always read-only	istlieferscheindatum	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Nettobetrag	Net amount	GL15	always read-only	istrebetragnetto	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Bruttobetrag	Gross amount	GL15	always read-only	istrebetragbrutto	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Steuersatz	Tax rate	GL15	always read-only	iststsatz	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Steuerbetrag	Tax amount	GL15	always read-only	iststbetrag	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Rechnungsendbetrag	Final invoice amount	GL15	always read-only	istrechnungsenbetrag	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Rechnungslistenendbetrag	Final invoice list amount	GL15	always read-only	istreliendbetrag	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Nettobetrag für einen Steuersatz	Net amount for a tax rate	GL15	always read-only	istnettobetragstsatz	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Mehrwertsteuerbetrag für einen Steuersatz	VAT amount for a tax rate	GL15	always read-only	istmwstbetragstsatz	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Steuersatz	Tax rate	GL15	always read-only	iststeuersatz	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Laufende Nummer	Consecutive number	I3	always read-only	istlfdnummer	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Belegnummer	Document number	GL15	always read-only	istbelegnr	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Datum	Date	GD	always read-only	istbelegdatum	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Kunde	Customer	GL35	always read-only	istbelegkunde	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	GLN	GLN	GL35	always read-only	istbeleggln	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Nettobetrag	Net amount	RD9.2	always read-only	istbelegnettobetrag	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Steuersatz in %	Tax rate in %	RD3.2	always read-only	istbelegsteuersatz	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Steuerbetrag	Tax amount	RD9.2	always read-only	istbelegsteuerbetrag	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Endbetrag pro Steuersatz	Final amount per tax rate	RD9.2	always read-only	istbelegbruttobetrag	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Rechnungs-Endbetrag	Final invoice amount	RD9.2	always read-only	istbelegendbetrag	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Währung	Currency	GL8	always read-only	istbelegland	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Währungshinweis	Currency information	GL80	always read-only	istwaehrungstext	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10463	EDICOLINVOICEPRINT	Druck EDI-Sammelabrechnung	Print EDI collective invoice	Erste Summenzeile	First total row	B	always read-only	isterstesummenzeile	Yes												dfue/EDICOLINVOICEPRINT.SE		10463		dfue/EDICOLINVOICEPRINT.RPF					
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Gruppe	Group	I9	always read-only	itgrust	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Gruppennummer	Group number	GRN65	always read-only	itgruppe	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Gruppenbezeichnung	Group description	GRB65	always read-only	itgrbez	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Satznummer	Record no.	P65	always read-only	itsn	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Datensatz-ID	Data record ID	ID65	always read-only	itid	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Datenbanknummer	Database number	AN177	always read-only	itdnr	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Datenbankbezeichnung	Database description	A177	always read-only	itdbez	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Schemaversion	Schema version	ZAE1	always read-only	itschemaversion	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Gruppennummer der Objektgruppe	Group number of object group	GRN65	always read-only	itobjgruppe	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Gruppenbezeichnung der Objektgruppe	Group description of object group	GRB65	always read-only	itobjgrbez	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Datenbanknummer der Objektgruppe	Database number of object group	AN177	always read-only	itobjdnr	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Datenbankbezeichnung der Objektgruppe	Database description of object group	A177	always read-only	itobjdbez	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Gehört das Objekt zur Tabelle?	Does the object belong to the table?	B	always read-only	itobjinzeile	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Anzahl Zeilen im Tabellenteil	Number of rows in the table section	I7	always read-only	itozeilen	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Zu archivierendes Dokument	Document to be archived	DV	always read-only	itdateiarchivieren	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Drucken	Print	BU14	editable	itbudruck	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Drucken	Print	BU8	editable	itbudruck2	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Infosystem	Infosystem	BU14	editable	itbuinfosys	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Aktion auslösen	Trigger action	BU14	editable	itbuaktion	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Markierte Zeile	Selected row	I5	editable	itmarkiertzn	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Identnummer	Identity number	N65	always read-only	itnum65	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Identnummer	Identity number	NK65	always read-only	itnummer	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Identnummer	Identity number	NL65	always read-only	itnummerb	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Suchwort	Search word	SW65	always read-only	itsuch65	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Suchwort	Search word	SWK65	always read-only	itsuch	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Suchwort	Search word	SWL65	always read-only	itsuchb	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Arbeitsbereich	Workspace	GLU20	always read-only	iearb	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Rang des Arbeitsbereiches	Ranking of workspace	IP5	always read-only	ierangarb	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Datenbank	Database	A35	always read-only	iedatname	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Datenbank	Database	A35	always read-only	iedn	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Datenbank	Database	AN35	always read-only	iedatnr	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Gruppenvektor	Group vector	IP9	always read-only	iegrp	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Gruppenliste	Group list	GL85	always read-only	iegrliste	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Gruppennamenliste	List with names of groups	GL40	always read-only	iegrtxt	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Gruppenauswahl	Group selection	BU3	editable	iegrausw	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Berichtskopf	Header	GL200	editable	iebkopf	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Berichtsfuß	Footer	GL200	editable	iebfuss	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Gruppenkopf	Group header	GL200	editable	iegrkopf	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Gruppenfuß	Group footer	GL200	editable	iegrfuss	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Tabelle	Table	GL200	editable	ietab	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Berichtstyp	Report type	A82	always read-only	iebtyp	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Ausgabetyp	Output type	A83	always read-only	ieatyp	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Ausgabegerät	Output device	GL20	always read-only	ieageraet	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Ausgabeparameter	Output parameter	GL100	always read-only	ieaparam	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Maximale Anzahl von Tabellenzeilen	Maximum number of table rows	IP5	editable	iemaxlines	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Anzahl der Stufen, die sofort geöffnet werden	Number of levels which are opened immediately	IP4	editable	ieanzstufen	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Infosystem hat Baumansicht?	Infosystem has tree view?	B	always read-only	ietreeview	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Rückfrage bei Abbruch?	Query when cancelling?	B	editable	ieabbrfrage	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Maskennummer	Screen number	I9	always read-only	iemaskennr	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Titel	Title	GL	always read-only	ismenuetitel	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Zeilennummer als vorausgewählter Menüeintrag	Line number as preselected menu entry	IP9	always read-only	ismenuevorauswahl	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Soll Menüvorauswahl sofort benutzt werden?	Should menu preselection be used immediately?	B	always read-only	ismenuesofort	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Markierten Menüeintrag auswählen	Select selected menu entry	BU3	editable	ismenueokay	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
10464	FOPCOPY	FOPs eines Infosystems kopieren	Copy FOPs of an infosystem	Menüauswahl abbrechen	Cancel menu selection	BU3	editable	ismenueabbruch	No												java:de.abas.erp.infosystem.is.fopcopy.ISScreenEventHandler		10464							
